Season,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,ImpProb_H,ImpProb_D,ImpProb_A,HomeResult,AwayResult,Home_GF_avg,Home_GA_avg,Home_WinRate,Away_GF_avg,Away_GA_avg,Away_WinRate,Diff_GF,Diff_GA,Diff_WinRate
1993-94,1993-08-21 00:00:00+00:00,Leeds,Norwich,0,4,A,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.0,0.0,1.0,3.0,2.0,1.0,-2.0,-2.0,0.0
1993-94,1993-08-22 00:00:00+00:00,Swindon,Liverpool,0,5,A,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,0.0,1.0,0.0,3.0,1.0,1.0,-3.0,0.0,-1.0
1993-94,1993-08-23 00:00:00+00:00,Aston Villa,Man United,1,2,A,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,4.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0
1993-94,1993-08-24 00:00:00+00:00,Arsenal,Leeds,2,1,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.0,3.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0
1993-94,1993-08-24 00:00:00+00:00,Man City,Blackburn,0,2,A,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.0,1.0,0.0,2.0,1.0,1.0,-1.0,0.0,-1.0
1993-94,1993-08-24 00:00:00+00:00,Oldham,Coventry,3,3,D,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,0.0,3.0,0.0,3.0,0.0,1.0,-3.0,3.0,-1.0
1993-94,1993-08-24 00:00:00+00:00,Sheffield United,Wimbledon,2,1,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0
1993-94,1993-08-25 00:00:00+00:00,Southampton,Swindon,5,1,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.0,2.0,0.0,1.0,3.0,0.0,-1.0,-1.0,0.0
1993-94,1993-08-25 00:00:00+00:00,West Ham,Sheffield Weds,2,0,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1993-94,1993-08-25 00:00:00+00:00,Norwich,Ipswich,1,0,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.0,2.0,0.0,3.0,0.0,1.0,-3.0,2.0,-1.0
1993-94,1993-08-25 00:00:00+00:00,Newcastle,Everton,1,0,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.0,1.0,0.0,2.0,0.0,1.0,-2.0,1.0,-1.0
1993-94,1993-08-25 00:00:00+00:00,Liverpool,Tottenham,1,2,A,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1993-94,1993-08-25 00:00:00+00:00,Chelsea,Qpr,2,0,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.0,2.0,0.0,1.0,4.0,0.0,0.0,-2.0,0.0
1993-94,1993-08-27 00:00:00+00:00,Man City,Coventry,1,1,D,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,0.5,1.5,0.0,3.0,1.5,0.5,-2.5,0.0,-0.5
1993-94,1993-08-28 00:00:00+00:00,West Ham,Qpr,0,4,A,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.0,1.0,0.5,0.5,3.0,0.0,0.5,-2.0,0.5
1993-94,1993-08-28 00:00:00+00:00,Southampton,Man United,1,3,A,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,2.5,1.5,0.5,2.0,0.5,1.0,0.5,1.0,-0.5
1993-94,1993-08-28 00:00:00+00:00,Oldham,Wimbledon,1,1,D,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.5,3.0,0.0,1.5,1.0,0.5,0.0,2.0,-0.5
1993-94,1993-08-28 00:00:00+00:00,Norwich,Swindon,0,0,D,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,0.5,1.0,0.5,1.0,4.0,0.0,-0.5,-3.0,0.5
1993-94,1993-08-28 00:00:00+00:00,Sheffield United,Ipswich,1,1,D,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,2.5,1.0,1.0,1.5,0.5,0.5,1.0,0.5,0.5
1993-94,1993-08-28 00:00:00+00:00,Chelsea,Sheffield Weds,1,1,D,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.5,1.0,0.5,0.0,2.0,0.0,1.5,-1.0,0.5
1993-94,1993-08-28 00:00:00+00:00,Aston Villa,Tottenham,1,0,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,2.5,1.5,0.5,1.5,0.5,1.0,1.0,1.0,-0.5
1993-94,1993-08-28 00:00:00+00:00,Arsenal,Everton,2,0,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.0,2.0,0.5,1.0,0.5,0.5,0.0,1.5,0.0
1993-94,1993-08-28 00:00:00+00:00,Liverpool,Leeds,2,0,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.5,1.0,0.5,1.0,1.5,0.0,0.5,-0.5,0.5
1993-94,1993-08-29 00:00:00+00:00,Newcastle,Blackburn,1,1,D,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,0.5,0.5,0.5,2.0,0.5,1.0,-1.5,0.0,-0.5
1993-94,1993-08-30 00:00:00+00:00,Leeds,Oldham,1,0,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.5,2.0,0.5,0.5,0.5,0.5,0.0,1.5,0.0
1993-94,1993-08-31 00:00:00+00:00,Everton,Aston Villa,0,1,A,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,2.5,1.0,1.0,1.0,1.0,0.0,1.5,0.0,1.0
1993-94,1993-08-31 00:00:00+00:00,Ipswich,Newcastle,1,1,D,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.0,0.0,1.0,1.0,1.5,0.0,0.0,-1.5,1.0
1993-94,1993-08-31 00:00:00+00:00,Wimbledon,Southampton,1,0,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.5,1.5,0.0,0.5,1.5,0.0,1.0,0.0,0.0
1993-94,1993-09-01 00:00:00+00:00,Swindon,Man City,1,3,A,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
1993-94,1993-09-01 00:00:00+00:00,Tottenham,Chelsea,1,1,D,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,0.5,0.5,0.5,0.5,1.0,0.0,0.0,-0.5,0.5
1993-94,1993-09-01 00:00:00+00:00,Sheffield Weds,Norwich,3,3,D,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,0.0,0.5,0.0,3.5,1.0,1.0,-3.5,-0.5,-1.0
1993-94,1993-09-01 00:00:00+00:00,Man United,West Ham,3,0,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,2.0,0.5,0.5,0.5,1.0,0.0,1.5,-0.5,0.5
1993-94,1993-09-01 00:00:00+00:00,Coventry,Liverpool,1,0,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.5,1.0,0.5,4.0,0.5,1.0,-2.5,0.5,-0.5
1993-94,1993-09-01 00:00:00+00:00,Blackburn,Arsenal,1,1,D,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.5,1.5,0.5,1.0,0.0,1.0,0.5,1.5,-0.5
1993-94,1993-09-01 00:00:00+00:00,Qpr,Sheffield United,2,1,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.5,2.0,0.5,1.0,3.5,0.0,0.5,-1.5,0.5
1993-94,1993-09-11 00:00:00+00:00,Oldham,Everton,0,1,A,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.3333333333333333,2.3333333333333335,0.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333335,-0.3333333333333333
1993-94,1993-09-11 00:00:00+00:00,Arsenal,Ipswich,4,0,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333
1993-94,1993-09-11 00:00:00+00:00,Aston Villa,Coventry,0,0,D,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,2.0,1.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.3333333333333333,-0.3333333333333335,-0.33333333333333326,0.3333333333333333
1993-94,1993-09-11 00:00:00+00:00,Chelsea,Man United,1,0,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.3333333333333333,1.0,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.0,-1.0000000000000002,0.33333333333333337,-0.6666666666666667
1993-94,1993-09-11 00:00:00+00:00,Man City,Qpr,3,0,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.6666666666666666,1.3333333333333333,0.0,1.6666666666666667,2.0,0.3333333333333333,-1.0,-0.6666666666666667,-0.3333333333333333
1993-94,1993-09-11 00:00:00+00:00,Norwich,Wimbledon,0,1,A,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,-1.0,-0.33333333333333337,0.0
1993-94,1993-09-11 00:00:00+00:00,Sheffield United,Tottenham,2,2,D,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,2.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.33333333333333337,0.0
1993-94,1993-09-11 00:00:00+00:00,Southampton,Leeds,0,2,A,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,2.0,2.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,1.3333333333333335,0.33333333333333326,0.3333333333333333
1993-94,1993-09-11 00:00:00+00:00,West Ham,Swindon,0,0,D,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.0,0.0,-0.6666666666666665,0.3333333333333333
1993-94,1993-09-12 00:00:00+00:00,Liverpool,Blackburn,0,1,A,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
1993-94,1993-09-13 00:00:00+00:00,Newcastle,Sheffield Weds,4,2,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,-1.0,0.3333333333333333
1993-94,1993-09-18 00:00:00+00:00,Sheffield Weds,Southampton,2,0,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.0,1.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,0.0,0.6666666666666667,0.0,0.0
1993-94,1993-09-18 00:00:00+00:00,Qpr,Norwich,2,2,D,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.6666666666666667,1.6666666666666667,0.6666666666666666,3.3333333333333335,1.6666666666666667,0.6666666666666666,-1.6666666666666667,0.0,0.0
1993-94,1993-09-18 00:00:00+00:00,Swindon,Newcastle,2,2,D,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,0.3333333333333333,3.0,0.0,1.0,1.3333333333333333,0.0,-0.6666666666666667,1.6666666666666667,0.0
1993-94,1993-09-18 00:00:00+00:00,Leeds,Sheffield United,2,1,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,3.0,0.0,-0.33333333333333337,-1.6666666666666667,0.6666666666666666
1993-94,1993-09-18 00:00:00+00:00,Tottenham,Oldham,5,0,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
1993-94,1993-09-18 00:00:00+00:00,Everton,Liverpool,2,0,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.6666666666666667,1.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,0.6666666666666666,-0.9999999999999998,0.33333333333333337,0.0
1993-94,1993-09-18 00:00:00+00:00,Blackburn,West Ham,0,2,A,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,1.0,-0.3333333333333335,0.3333333333333333
1993-94,1993-09-18 00:00:00+00:00,Ipswich,Aston Villa,1,2,A,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333
1993-94,1993-09-18 00:00:00+00:00,Coventry,Chelsea,1,1,D,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,-0.33333333333333337,0.6666666666666666
1993-94,1993-09-19 00:00:00+00:00,Man United,Arsenal,1,0,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333335,0.0,0.0
1993-94,1993-09-20 00:00:00+00:00,Wimbledon,Man City,1,0,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.33333333333333326,0.0,0.0
1993-94,1993-09-25 00:00:00+00:00,Man United,Swindon,4,2,H,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,2.0,0.25,0.75,0.5,2.0,0.0,1.5,-1.75,0.75
1993-94,1993-09-25 00:00:00+00:00,Sheffield United,Man City,0,1,A,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,2.0,1.25,0.5,0.75,1.0,0.25,1.25,0.25,0.25
1993-94,1993-09-25 00:00:00+00:00,Oldham,Aston Villa,1,1,D,,,,,,,,,,,,,,,,,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.0,2.0,0.0,1.25,0.75,0.5,-0.25,1.25,-0.5
